_id,school_id,school_name,county_fips,school_county,school_city,longitude,latitude,student_total_cases,teacher_total_cases,staff_total_cases,submission_status
1111,5462,ARSENAL TECHNICAL HIGH SCHOOL,18097,MARION,INDIANAPOLIS,-86.134917610000002241577021777629852294921875,39.77623899000000307069058180786669254302978515625,0.0,0.0,0.0,School has not reported
1112,5463,HORNET PARK ELEMENTARY SCHOOL,18097,MARION,BEECH GROVE,-86.0813692100000054097108659334480762481689453125,39.71114295000000282698238152079284191131591796875,<5,0.0,0.0,One or more reported cases
1113,5466,ARLINGTON COMMUNITY MIDDLE SCHOOL,18097,MARION,INDIANAPOLIS,-86.1545999899999941362693789415061473846435546875,39.77724237000000329089743900112807750701904296875,0.0,0.0,0.0,School has not reported
1114,5467,HENRY W. LONGFELLOW MEDICAL/STEM MIDDLE SCHOOL,18097,MARION,INDIANAPOLIS,-86.1368226999999961890353006310760974884033203125,39.7591677500000031386662158183753490447998046875,0.0,0.0,0.0,School has not reported
1115,5472,INDIANA AGRICULTURE AND TECHNOLOGY,18109,MORGAN,CARMEL,-86.1153618299999976670733303762972354888916015625,39.96243288000000148940671351738274097442626953125,0.0,0.0,0.0,No reported cases
1116,5474,CRISPUS ATTUCKS HIGH SCHOOL,18097,MARION,INDIANAPOLIS,-86.1691991999999942208887659944593906402587890625,39.78283160000000151512722368352115154266357421875,0.0,0.0,0.0,School has not reported
1117,5481,EMMERICH MANUAL HIGH SCHOOL,18097,MARION,INDIANAPOLIS,-86.1526734499999946592652122490108013153076171875,39.7333845200000013164753909222781658172607421875,0.0,0.0,<5,One or more reported cases
1118,5488,ANDREW J BROWN ACADEMY,18097,MARION,INDIANAPOLIS,-85.97571931999999605977791361510753631591796875,39.82231336000000254671249422244727611541748046875,0.0,0.0,<5,One or more reported cases
1119,5492,SHORTRIDGE HIGH SCHOOL,18097,MARION,INDIANAPOLIS,-86.155434439999993401215760968625545501708984375,39.8181879600000030450246413238346576690673828125,0.0,0.0,0.0,School has not reported
1120,5496,PHALEN LEADERSHIP ACADEMY - IN INC,18097,MARION,INDIANAPOLIS,-86.158509780000002820088411681354045867919921875,39.79970752999999916710294201038777828216552734375,0.0,0.0,0.0,School has not reported
1121,5498,COLD SPRING SCHOOL,18097,MARION,INDIANAPOLIS,-86.2029793500000067751898313872516155242919921875,39.82041219999999981382643454708158969879150390625,0.0,0.0,0.0,No reported cases
1122,5508,PARAMOUNT BROOKSIDE,18097,MARION,INDIANAPOLIS,-86.1128683900000027051646611653268337249755859375,39.78700761999999713225406594574451446533203125,<5,0.0,<5,One or more reported cases
1123,5515,THOMAS D GREGG SCHOOL 15,18097,MARION,INDIANAPOLIS,-86.12192360000000235231709666550159454345703125,39.775274789999997437917045317590236663818359375,<5,0.0,0.0,One or more reported cases
1124,5516,NORTHWEST COMMUNITY MIDDLE SCHOOL,18097,MARION,INDIANAPOLIS,-86.259031910000004472749424166977405548095703125,39.81454543000000256824932876043021678924560546875,0.0,0.0,0.0,School has not reported
1125,5523,VICTORY COLLEGE PREP ACADEMY,18097,MARION,INDIANAPOLIS,-86.0886216800000028115391614846885204315185546875,39.7434075999999976147591951303184032440185546875,0.0,0.0,0.0,School has not reported
1126,5531,JAMES A GARFIELD SCHOOL 31,18097,MARION,INDIANAPOLIS,-86.152491749999995818143361248075962066650390625,39.74508432999999740786734037101268768310546875,0.0,0.0,0.0,School has not reported
1127,5534,ELEANOR SKILLEN SCHOOL 34,18097,MARION,INDIANAPOLIS,-86.1358199600000062901017372496426105499267578125,39.73554327000000085945430328138172626495361328125,0.0,0.0,0.0,School has not reported
1128,5538,CENTER FOR INQUIRY SCHOOL 70,18097,MARION,INDIANAPOLIS,-86.1491639700000035873017623089253902435302734375,39.8399100500000002966771717183291912078857421875,0.0,0.0,0.0,School has not reported
1129,5539,WILLIAM MCKINLEY SCHOOL 39,18097,MARION,INDIANAPOLIS,-86.1296559000000030437149689532816410064697265625,39.758494409999997287741280160844326019287109375,0.0,0.0,0.0,School has not reported
1130,5543,JAMES WHITCOMB RILEY SCHOOL 43,18097,MARION,INDIANAPOLIS,-86.1612859899999961044159135781228542327880859375,39.829578720000000657819327898323535919189453125,0.0,0.0,0.0,School has not reported
1131,5546,DANIEL WEBSTER SCHOOL 46,18097,MARION,INDIANAPOLIS,-86.1903446799999954919258016161620616912841796875,39.74733162999999791509253554977476596832275390625,0.0,0.0,0.0,School has not reported
1132,5548,LOUIS B RUSSELL JR SCHOOL 48,18097,MARION,INDIANAPOLIS,-86.1491817999999938137989374808967113494873046875,39.819193200000000842919689603149890899658203125,0.0,0.0,0.0,School has not reported
1133,5549,WILLIAM PENN SCHOOL 49,18097,MARION,INDIANAPOLIS,-86.191046430000000100335455499589443206787109375,39.75431979999999754227246739901602268218994140625,0.0,0.0,0.0,School has not reported
1134,5551,JAMES RUSSELL LOWELL SCHOOL 51,18097,MARION,INDIANAPOLIS,-86.1086324200000063910920289345085620880126953125,39.79923182999999653475242666900157928466796875,0.0,0.0,0.0,School has not reported
1135,5554,BROOKSIDE SCHOOL 54,18097,MARION,INDIANAPOLIS,-86.1123033399999968651172821410000324249267578125,39.7822283400000031861054594628512859344482421875,0.0,0.0,0.0,School has not reported
1136,5555,IPS/BUTLER LAB AT ELIZA BLAKER 55,18097,MARION,INDIANAPOLIS,-86.1352435600000063686820794828236103057861328125,39.85083211999999974750608089379966259002685546875,0.0,0.0,0.0,School has not reported
1137,5556,FRANCIS W PARKER SCHOOL 56,18097,MARION,INDIANAPOLIS,-86.13633332000000564221409149467945098876953125,39.800964579999998704806785099208354949951171875,0.0,0.0,0.0,School has not reported
1138,5557,GEORGE W JULIAN SCHOOL 57,18097,MARION,INDIANAPOLIS,-86.0744816299999939701592666096985340118408203125,39.7699146300000023757093003951013088226318359375,0.0,0.0,0.0,School has not reported
1139,5558,RALPH WALDO EMERSON SCHOOL 58,18097,MARION,INDIANAPOLIS,-86.0922718599999967636904329992830753326416015625,39.77266331999999948720869724638760089874267578125,0.0,0.0,0.0,School has not reported
1140,5560,IPS/BUTLER LAB AT WILLIAM BELL 60,18097,MARION,INDIANAPOLIS,-86.1558288199999964263042784295976161956787109375,39.817296319999996967453625984489917755126953125,0.0,0.0,0.0,School has not reported
1141,5565,RAYMOND F BRANDES SCHOOL 65,18097,MARION,INDIANAPOLIS,-86.127513300000003937384462915360927581787109375,39.7063927800000016077319742180407047271728515625,0.0,0.0,0.0,School has not reported
1142,5570,EDISON SCHOOL OF THE ARTS 47,18097,MARION,INDIANAPOLIS,-86.1763562999999948033291730098426342010498046875,39.7563706600000017488127923570573329925537109375,0.0,0.0,0.0,School has not reported
1143,5574,THEODORE POTTER SCHOOL 74,18097,MARION,INDIANAPOLIS,-86.13138619000000062442268244922161102294921875,39.78071068999999937432221486233174800872802734375,0.0,0.0,0.0,School has not reported
1144,5577,MERLE SIDENER GIFTED ACADEMY,18097,MARION,INDIANAPOLIS,-86.1215041800000022931271814741194248199462890625,39.86307532000000009020368452183902263641357421875,0.0,0.0,0.0,School has not reported
1145,5579,CARL WILDE SCHOOL 79,18097,MARION,INDIANAPOLIS,-86.24504951000000119165633805096149444580078125,39.8173571800000019038634491153061389923095703125,0.0,0.0,0.0,School has not reported
1146,5582,CHRISTIAN PARK SCHOOL 82,18097,MARION,INDIANAPOLIS,-86.089375939999996489859768189489841461181640625,39.76067327999999889698301558382809162139892578125,0.0,0.0,0.0,School has not reported
1147,5583,FLORO TORRENCE SCHOOL 83,18097,MARION,INDIANAPOLIS,-86.085668190000006916307029314339160919189453125,39.833648060000001578373485244810581207275390625,0.0,0.0,0.0,School has not reported
1148,5587,GEORGE WASHINGTON CARVER SCHOOL 87,18097,MARION,INDIANAPOLIS,-86.1674188599999979487620294094085693359375,39.80132798999999721445419709198176860809326171875,0.0,0.0,0.0,School has not reported
1149,5588,ANNA BROCHHAUSEN SCHOOL 88,18097,MARION,INDIANAPOLIS,-86.06885436999999683393980376422405242919921875,39.78860762000000050875314627774059772491455078125,0.0,0.0,0.0,School has not reported
1150,5590,ERNIE PYLE SCHOOL 90,18097,MARION,INDIANAPOLIS,-86.2150852500000013378667063079774379730224609375,39.78930505999999667210431653074920177459716796875,0.0,0.0,0.0,School has not reported
1151,5591,ROUSSEAU MCCLELLAN SCHOOL 91,18097,MARION,INDIANAPOLIS,-86.1261163399999958301123115234076976776123046875,39.8458227699999980586653691716492176055908203125,0.0,0.0,0.0,School has not reported
1152,5593,PLA AT GEORGE H FISHER SCHOOL 93,18097,MARION,INDIANAPOLIS,-86.0440655099999958110856823623180389404296875,39.81998435999999941259375191293656826019287109375,0.0,0.0,0.0,School has not reported
1153,5596,MEREDITH NICHOLSON SCHOOL 96,18097,MARION,INDIANAPOLIS,-86.26283793999999716106685809791088104248046875,39.82001690999999965470124152489006519317626953125,0.0,0.0,0.0,School has not reported
1154,5601,H L HARSHMAN MIDDLE SCHOOL,18097,MARION,INDIANAPOLIS,-86.13262167999999974199454300105571746826171875,39.7804788199999990183641784824430942535400390625,0.0,0.0,0.0,School has not reported
1155,5603,PHALEN AT FRANCIS SCOTT KEY 103,18097,MARION,INDIANAPOLIS,-86.0016936100000037868085200898349285125732421875,39.8284900000000021691448637284338474273681640625,0.0,0.0,0.0,School has not reported
1156,5605,CHARLES WARREN FAIRBANKS SCHOOL 105,18097,MARION,INDIANAPOLIS,-86.0162722200000047223511501215398311614990234375,39.83096350999999657460648450069129467010498046875,0.0,0.0,0.0,School has not reported
1157,5606,ROBERT LEE FROST SCHOOL 106,18097,MARION,INDIANAPOLIS,-86.0714231399999931682032183744013309478759765625,39.84937201999999700774424127303063869476318359375,0.0,0.0,0.0,School has not reported
1158,5607,LEW WALLACE SCHOOL 107,18097,MARION,INDIANAPOLIS,-86.2680642499999947858668747358024120330810546875,39.815318509999997331760823726654052734375,0.0,0.0,0.0,School has not reported
1159,5609,JONATHAN JENNINGS SCHOOL 109,18097,MARION,INDIANAPOLIS,-86.2680828099999956748433760367333889007568359375,39.829210340000003043314791284501552581787109375,0.0,0.0,0.0,School has not reported
1160,5614,PAUL I MILLER SCHOOL 114,18097,MARION,INDIANAPOLIS,-86.0867649000000056958015193231403827667236328125,39.736660139999997909399098716676235198974609375,0.0,0.0,0.0,School has not reported
1161,5616,DEPT OF CORRECTION ADULT SCHOOLS,18097,MARION,INDIANAPOLIS,-86.1667061899999993102028383873403072357177734375,39.767470889999998462371877394616603851318359375,0.0,0.0,0.0,School has not reported
1162,5619,GEORGE S BUCK SCHOOL 94,18097,MARION,INDIANAPOLIS,-86.0216295299999984536043484695255756378173828125,39.80681718000000302026819554157555103302001953125,0.0,0.0,0.0,School has not reported
1163,5621,TINDLEY GENESIS ACADEMY,18097,MARION,INDIANAPOLIS,-86.11399015000000645159161649644374847412109375,39.8303409399999992501761880703270435333251953125,0.0,0.0,0.0,No reported cases
1164,5623,ARLINGTON WOODS SCHOOL 99,18097,MARION,INDIANAPOLIS,-86.0710822399999955223393044434487819671630859375,39.80987800999999848272636882029473781585693359375,0.0,0.0,<5,One or more reported cases
1165,5629,TINDLEY SUMMIT ACADEMY,18097,MARION,INDIANAPOLIS,-86.0163604600000013533644960261881351470947265625,39.82076880000000329573595081456005573272705078125,0.0,0.0,0.0,No reported cases
1166,5635,CENTER FOR INQUIRY SCHOOL 2,18097,MARION,INDIANAPOLIS,-86.1500783700000027920395950786769390106201171875,39.77711556999999942263457342050969600677490234375,0.0,0.0,0.0,School has not reported
1167,5644,GEORGE WASHINGTON HIGH SCHOOL,18097,MARION,INDIANAPOLIS,-86.201545890000005556430551223456859588623046875,39.763665889999998626080923713743686676025390625,0.0,0.0,0.0,School has not reported
1168,5659,CENTER FOR INQUIRY SCHOOL 84,18097,MARION,INDIANAPOLIS,-86.15164074000000482556060887873172760009765625,39.85753317999999723042492405511438846588134765625,0.0,0.0,0.0,School has not reported
1169,5662,CLARENCE FARRINGTON SCHOOL 61,18097,MARION,INDIANAPOLIS,-86.233803730000005316469469107687473297119140625,39.8107994399999967072290019132196903228759765625,0.0,0.0,0.0,School has not reported
1170,5664,INDIANAPOLIS METROPOLITAN HIGH SCHOOL,18097,MARION,INDIANAPOLIS,-86.1927416399999941631904221139848232269287109375,39.77433371000000050798917072825133800506591796875,<5,0.0,0.0,One or more reported cases
1171,5667,ENLACE ACADEMY,18097,MARION,INDIANAPOLIS,-86.261838670000003048698999918997287750244140625,39.8228251999999969257260090671479701995849609375,0.0,<5,0.0,One or more reported cases
1172,5668,CENTER FOR INQUIRY SCHOOL 27,18097,MARION,INDIANAPOLIS,-86.1477222200000056773205869831144809722900390625,39.79162569999999732317519374191761016845703125,0.0,0.0,0.0,School has not reported
1173,5669,EXCEL CENTER - MICHIGAN STREET,18097,MARION,INDIANAPOLIS,-86.1927416399999941631904221139848232269287109375,39.77433371000000050798917072825133800506591796875,0.0,0.0,0.0,School has not reported
1174,5674,FREDERICK DOUGLASS SCHOOL 19,18097,MARION,INDIANAPOLIS,-86.129182670000005828114808537065982818603515625,39.73963481999999913796273176558315753936767578125,0.0,0.0,0.0,School has not reported
1175,5716,AVONDALE MEADOWS ACADEMY,18097,MARION,INDIANAPOLIS,-86.1122131599999960371860652230679988861083984375,39.8296142399999979488711687736213207244873046875,<5,<5,<5,One or more reported cases
1176,5724,HERRON HIGH SCHOOL,18097,MARION,INDIANAPOLIS,-86.15542114999999512292561121284961700439453125,39.78900209999999759702404844574630260467529296875,<5,0.0,<5,One or more reported cases
1177,5741,KIPP INDY UNITE ELEMENTARY,18097,MARION,INDIANAPOLIS,-86.1291647999999980811480781994760036468505859375,39.81160453999999759844286018051207065582275390625,0.0,0.0,0.0,No reported cases
1178,5748,EXCEL CENTER - NOBLESVILLE,18057,HAMILTON,NOBLESVILLE,-86.0031994600000047057619667612016201019287109375,40.04799249999999943838702165521681308746337890625,0.0,0.0,0.0,School has not reported
1179,5749,EXCEL CENTER - UNIVERSITY HEIGHTS,18097,MARION,INDIANAPOLIS,-86.140790710000004537505446933209896087646484375,39.708902219999998806088115088641643524169921875,0.0,0.0,0.0,School has not reported
1180,5837,IN MATH & SCIENCE ACADEMY,18097,MARION,INDIANAPOLIS,-86.237435309999995070029399357736110687255859375,39.8231942099999969286727719008922576904296875,0.0,0.0,0.0,No reported cases
1181,5860,KIPP INDY COLLEGE PREP MIDDLE,18097,MARION,INDIANAPOLIS,-86.1291647999999980811480781994760036468505859375,39.81160453999999759844286018051207065582275390625,0.0,0.0,0.0,No reported cases
1182,5868,SE NEIGHBORHOOD SCHOOL OF EXCELLENCE,18097,MARION,INDIANAPOLIS,-86.1409497700000059694502851925790309906005859375,39.746041329999997060440364293754100799560546875,<5,<5,0.0,One or more reported cases
1183,5871,CHRISTEL HOUSE ACADEMY WEST,18097,MARION,INDIANAPOLIS,-86.2127536400000025196277420036494731903076171875,39.7675154800000001387161319144070148468017578125,0.0,<5,0.0,One or more reported cases
1184,5874,CHRISTEL HOUSE ACADEMY SOUTH,18097,MARION,INDIANAPOLIS,-86.14828651999999920008121989667415618896484375,39.7280196800000027224086807109415531158447265625,<5,0.0,0.0,One or more reported cases
1185,5889,SPEEDWAY JUNIOR HIGH SCHOOL,18097,MARION,SPEEDWAY,-86.249518719999997529157553799450397491455078125,39.7843814200000025493864086456596851348876953125,<5,0.0,0.0,One or more reported cases
1186,5891,SPEEDWAY SENIOR HIGH SCHOOL,18097,MARION,SPEEDWAY,-86.25793217000000367988832294940948486328125,39.8002923600000002579690772108733654022216796875,<5,0.0,<5,One or more reported cases
1187,5893,JAMES A ALLISON ELEMENTARY SCHOOL 3,18097,MARION,SPEEDWAY,-86.2506238099999933410799712873995304107666015625,39.79681226999999665849827579222619533538818359375,0.0,0.0,0.0,No reported cases
1188,5897,CARL G FISHER ELEMENTARY SCHOOL 1,18097,MARION,SPEEDWAY,-86.249518719999997529157553799450397491455078125,39.7843814200000025493864086456596851348876953125,0.0,0.0,<5,One or more reported cases
1189,5899,VISION ACADEMY,18097,MARION,INDIANAPOLIS,-86.1909324599999990823562256991863250732421875,39.7904998599999970565477269701659679412841796875,<5,0.0,0.0,One or more reported cases
1190,5901,ARTHUR C NEWBY ELEMENTARY SCHOOL 2,18097,MARION,SPEEDWAY,-86.25666879999999991923687048256397247314453125,39.79208444999999727542672189883887767791748046875,0.0,<5,<5,One or more reported cases
1191,5905,FRANK H WHEELER ELEMENTARY SCHOOL 4,18097,MARION,SPEEDWAY,-86.263668899999998984640114940702915191650390625,39.80474672999999796729753143154084682464599609375,<5,0.0,0.0,One or more reported cases
1192,5912,EXCEL CENTER - INDIANAPOLIS WEST,18097,MARION,INDIANAPOLIS,-86.2640349600000035934499464929103851318359375,39.817532069999998611820046789944171905517578125,0.0,0.0,0.0,School has not reported
1193,5916,HAROLD C UREY MIDDLE SCHOOL,18141,ST JOSEPH,WALKERTON,-86.48853189999999813153408467769622802734375,41.46920465000000177724359673447906970977783203125,<5,<5,<5,One or more reported cases
1194,5922,TRITON ELEMENTARY SCHOOL,18099,MARSHALL,BOURBON,-86.1100283100000041258681449107825756072998046875,41.30080550000000272348188445903360843658447265625,<5,<5,<5,One or more reported cases
1195,5923,TRITON JR/SR HIGH SCHOOL,18099,MARSHALL,BOURBON,-86.109917620000004490066203288733959197998046875,41.30131157999999658159140381030738353729248046875,0.0,0.0,0.0,No reported cases
1196,5928,CULVER ELEMENTARY SCHOOL,18099,MARSHALL,CULVER,-86.42428522000000157277099788188934326171875,41.2194175999999998794010025449097156524658203125,0.0,0.0,0.0,No reported cases
1197,5933,MENOMINEE ELEMENTARY SCHOOL,18099,MARSHALL,PLYMOUTH,-86.318359909999998080820660106837749481201171875,41.32682387999999917838067631237208843231201171875,0.0,<5,0.0,One or more reported cases
1198,5936,ARGOS COMMUNITY ELEMENTARY,18099,MARSHALL,ARGOS,-86.249718070000000125219230540096759796142578125,41.24073754999999863457560422830283641815185546875,<5,0.0,0.0,One or more reported cases
1199,5937,ARGOS COMM JR/SR HIGH SCHOOL,18099,MARSHALL,ARGOS,-86.24970041000000264830305241048336029052734375,41.24070400000000091722540673799812793731689453125,7.0,<5,<5,One or more reported cases
1200,5941,BREMEN SENIOR HIGH SCHOOL,18099,MARSHALL,BREMEN,-86.1526388900000057446959544904530048370361328125,41.443140610000000378931872546672821044921875,0.0,0.0,<5,One or more reported cases
1201,5943,BREMEN ELEMENTARY/MIDDLE SCHOOL,18099,MARSHALL,BREMEN,-86.1534251599999976178878569044172763824462890625,41.44555036999999941826899885199964046478271484375,<5,<5,<5,One or more reported cases
1202,5945,PLYMOUTH HIGH SCHOOL,18099,MARSHALL,PLYMOUTH,-86.3044296199999934060542727820575237274169921875,41.34769959999999855426722206175327301025390625,20.0,<5,<5,One or more reported cases
1203,5949,LINCOLN JUNIOR HIGH SCHOOL,18099,MARSHALL,PLYMOUTH,-86.3002484999999950332494336180388927459716796875,41.341853299999996806946001015603542327880859375,6.0,6.0,0.0,One or more reported cases
1204,5956,RIVERSIDE INTERMEDIATE,18099,MARSHALL,PLYMOUTH,-86.295355599999993501114659011363983154296875,41.35129479999999801975718582980334758758544921875,6.0,0.0,<5,One or more reported cases
1205,5961,JEFFERSON ELEMENTARY SCHOOL,18099,MARSHALL,PLYMOUTH,-86.3055753000000009933501132763922214508056640625,41.3517372900000026447742129676043987274169921875,0.0,0.0,0.0,No reported cases
1206,5965,WASHINGTON DISCOVERY ACADEMY,18099,MARSHALL,PLYMOUTH,-86.3268750900000014780744095332920551300048828125,41.33847356999999789195499033667147159576416015625,0.0,0.0,0.0,No reported cases
1207,5969,WEBSTER ELEMENTARY SCHOOL,18099,MARSHALL,PLYMOUTH,-86.3039537500000051295501179993152618408203125,41.3302209900000008246934157796204090118408203125,0.0,0.0,0.0,No reported cases
1208,5985,SHOALS COMMUNITY HIGH SCHOOL,18101,MARTIN,SHOALS,-86.7777435299999950757410260848701000213623046875,38.6677727000000004409230314195156097412109375,8.0,<5,0.0,One or more reported cases
1209,5989,SHOALS COMMUNITY ELEMENTARY SCHOOL,18101,MARTIN,SHOALS,-86.776484560000000101354089565575122833251953125,38.66874457000000120387994684278964996337890625,<5,<5,0.0,One or more reported cases
1210,5991,SHOALS MIDDLE SCHOOL,18101,MARTIN,SHOALS,-86.7764879100000001699299900792539119720458984375,38.66795420999999777222910779528319835662841796875,<5,0.0,0.0,One or more reported cases
1211,5997,LOOGOOTEE ELEMENTARY SCHOOL,18101,MARTIN,LOOGOOTEE,-86.9193990600000034874028642661869525909423828125,38.67718454999999977417246554978191852569580078125,0.0,0.0,0.0,No reported cases
1212,6001,LOOGOOTEE MIDDLE SCHOOL,18101,MARTIN,LOOGOOTEE,-86.920818120000006956615834496915340423583984375,38.678017380000000002837623469531536102294921875,0.0,<5,0.0,One or more reported cases
1213,6003,LOOGOOTEE HIGH SCHOOL,18101,MARTIN,LOOGOOTEE,-86.920818120000006956615834496915340423583984375,38.678017380000000002837623469531536102294921875,<5,0.0,<5,One or more reported cases
1214,6012,PIPE CREEK ELEMENTARY SCHOOL,18103,MIAMI,PERU,-86.129872280000000728250597603619098663330078125,40.70857892000000077814547694288194179534912109375,<5,0.0,0.0,One or more reported cases
1215,6032,MACONAQUAH HIGH SCHOOL,18103,MIAMI,BUNKER HILL,-86.06561809999999468345777131617069244384765625,40.6512517999999971607394400052726268768310546875,8.0,0.0,<5,One or more reported cases
1216,6033,MACONAQUAH MIDDLE SCHOOL,18103,MIAMI,BUNKER HILL,-86.061595530000005283000064082443714141845703125,40.651349269999997204649844206869602203369140625,<5,0.0,<5,One or more reported cases
1217,6035,MACONAQUAH ELEMENTARY SCHOOL,18103,MIAMI,BUNKER HILL,-86.06054903000000422252924181520938873291015625,40.65345332999999783396560815162956714630126953125,0.0,0.0,<5,One or more reported cases
1218,6049,NORTH MIAMI MIDDLE/HIGH SCHOOL,18103,MIAMI,DENVER,-86.065805670000003146924427710473537445068359375,40.89632207999999735648088972084224224090576171875,<5,0.0,<5,One or more reported cases
1219,6051,NORTH MIAMI ELEMENTARY SCHOOL,18103,MIAMI,DENVER,-86.062537660000003825189196504652500152587890625,40.8958791499999989582647685892879962921142578125,0.0,0.0,0.0,No reported cases
1220,6069,OAK HILL HIGH SCHOOL,18053,GRANT,CONVERSE,-85.820987959999996519400156103074550628662109375,40.57918317000000030247974791564047336578369140625,<5,<5,0.0,One or more reported cases
1221,6073,CONVERSE ELEMENTARY SCHOOL,18103,MIAMI,CONVERSE,-85.8664725000000004229150363244116306304931640625,40.57499510000000242371243075467646121978759765625,<5,0.0,0.0,One or more reported cases
1222,6081,SWEETSER ELEMENTARY SCHOOL,18053,GRANT,SWEETSER,-85.7685622999999992543962434865534305572509765625,40.57272619999999818674041307531297206878662109375,<5,<5,0.0,One or more reported cases
1223,6085,PERU HIGH SCHOOL,18103,MIAMI,PERU,-86.0729966100000041251405491493642330169677734375,40.76088833000000022366293705999851226806640625,7.0,<5,0.0,One or more reported cases
1224,6089,PERU JUNIOR HIGH SCHOOL,18103,MIAMI,PERU,-86.0706254100000052176255849190056324005126953125,40.7600731499999966445102472789585590362548828125,7.0,<5,<5,One or more reported cases
1225,6093,BLAIR POINTE UPPER ELEMENTARY,18103,MIAMI,PERU,-86.0854592499999995425241650082170963287353515625,40.75834649000000098340024123899638652801513671875,<5,<5,<5,One or more reported cases
1226,6097,ELMWOOD PRIMARY LEARNING CENTER,18103,MIAMI,PERU,-86.0619208600000007436392479576170444488525390625,40.765784609999997201157384552061557769775390625,<5,0.0,<5,One or more reported cases
1227,6123,UNIONVILLE ELEMENTARY SCHOOL,18105,MONROE,UNIONVILLE,-86.4042006600000007665585144422948360443115234375,39.2709441100000020696825231425464153289794921875,0.0,0.0,0.0,No reported cases
1228,6134,LAKEVIEW ELEMENTARY SCHOOL,18105,MONROE,BLOOMINGTON,-86.5219501199999996288170223124325275421142578125,39.03401382999999924550138530321419239044189453125,<5,0.0,<5,One or more reported cases
1229,6146,EDGEWOOD HIGH SCHOOL,18105,MONROE,ELLETTSVILLE,-86.6380723200000062433900893665850162506103515625,39.23404658999999838897565496154129505157470703125,<5,0.0,<5,One or more reported cases
1230,6147,EDGEWOOD JUNIOR HIGH SCHOOL,18105,MONROE,ELLETTSVILLE,-86.640001280000007000126061029732227325439453125,39.23343347000000136404196382500231266021728515625,<5,<5,<5,One or more reported cases
1231,6151,EDGEWOOD PRIMARY SCHOOL,18105,MONROE,BLOOMINGTON,-86.64138289999999642532202415168285369873046875,39.23135418999999757261321065016090869903564453125,0.0,0.0,0.0,No reported cases
1232,6153,EDGEWOOD INTERMEDIATE SCHOOL,18105,MONROE,BLOOMINGTON,-86.640028709999995726320776157081127166748046875,39.231337830000001076768967323005199432373046875,0.0,0.0,0.0,No reported cases
1233,6157,GRANDVIEW ELEMENTARY SCHOOL,18105,MONROE,BLOOMINGTON,-86.5991080000000010841176845133304595947265625,39.14461175000000281443135463632643222808837890625,<5,<5,<5,One or more reported cases
1234,6162,HIGHLAND PARK ELEMENTARY SCHOOL,18105,MONROE,BLOOMINGTON,-86.5927116600000061907849158160388469696044921875,39.15755890999999877521986491046845912933349609375,0.0,<5,0.0,One or more reported cases
1235,6164,SUMMIT ELEMENTARY SCHOOL,18105,MONROE,BLOOMINGTON,-86.553557299999994256722857244312763214111328125,39.14234189999999813380782143212854862213134765625,<5,0.0,0.0,One or more reported cases
1236,6166,BLOOMINGTON HIGH SCHOOL SOUTH,18105,MONROE,BLOOMINGTON,-86.5305080499999945686795399524271488189697265625,39.14323836999999883801137912087142467498779296875,18.0,0.0,<5,One or more reported cases
1237,6168,BLOOMINGTON HIGH SCHOOL NORTH,18105,MONROE,BLOOMINGTON,-86.5496291200000058552177506498992443084716796875,39.1972265899999996463520801626145839691162109375,9.0,0.0,<5,One or more reported cases
1238,6170,TRI-NORTH MIDDLE SCHOOL,18105,MONROE,BLOOMINGTON,-86.5453120300000051656752475537359714508056640625,39.1085261500000029855073080398142337799072265625,<5,0.0,0.0,One or more reported cases
1239,6172,LORA L BATCHELOR MIDDLE SCHOOL,18105,MONROE,BLOOMINGTON,-86.54305324000000609885319136083126068115234375,39.12455967999999728590410086326301097869873046875,0.0,0.0,0.0,No reported cases
1240,6173,BINFORD ELEMENTARY SCHOOL,18105,MONROE,BLOOMINGTON,-86.5047588000000047259163693524897098541259765625,39.16004342000000093548806034959852695465087890625,0.0,0.0,0.0,No reported cases
1241,6181,ARLINGTON HEIGHTS ELEMENTARY SCHOOL,18105,MONROE,BLOOMINGTON,-86.542993510000002288506948389112949371337890625,39.1880071599999979525819071568548679351806640625,0.0,0.0,0.0,No reported cases
1242,6187,CHILDS ELEMENTARY SCHOOL,18105,MONROE,BLOOMINGTON,-86.5075485299999940025372779928147792816162109375,39.13894384000000314927092404104769229888916015625,0.0,0.0,0.0,No reported cases
1243,6189,CLEAR CREEK ELEMENTARY SCHOOL,18105,MONROE,BLOOMINGTON,-86.5365287300000005643596523441374301910400390625,39.1118340299999971421129885129630565643310546875,0.0,0.0,0.0,No reported cases
1244,6197,FAIRVIEW ELEMENTARY SCHOOL,18105,MONROE,BLOOMINGTON,-86.5406445800000057033685152418911457061767578125,39.16949072999999970079443301074206829071044921875,<5,0.0,0.0,One or more reported cases
1245,6202,THE ACADEMY OF SCI & ENTREPRENEURSHIP,18105,MONROE,BLOOMINGTON,-86.5515734800000018367427401244640350341796875,39.16292052000000012412783689796924591064453125,0.0,0.0,0.0,No reported cases
1246,6208,CHARLES A TINDLEY ACCELERATED SCHOOL,18097,MARION,INDIANAPOLIS,-86.1150501700000035043558455072343349456787109375,39.83012655999999651612597517669200897216796875,0.0,0.0,0.0,No reported cases
